ags,key,state,type,value
15084,costs_nursing_class_3,Sachsen-Anhalt,costs,60.65
15084,food,Sachsen-Anhalt,costs,16.53
15085,costs_nursing_class_1,Sachsen-Anhalt,costs,40.25
15085,costs_nursing_class_2,Sachsen-Anhalt,costs,52.07
15085,costs_nursing_class_3,Sachsen-Anhalt,costs,61.92
15085,food,Sachsen-Anhalt,costs,16.38
15086,costs_nursing_class_1,Sachsen-Anhalt,costs,38.89
15086,costs_nursing_class_2,Sachsen-Anhalt,costs,50.7
15086,costs_nursing_class_3,Sachsen-Anhalt,costs,61.51
15086,food,Sachsen-Anhalt,costs,15.85
15087,costs_nursing_class_1,Sachsen-Anhalt,costs,36.93
15087,costs_nursing_class_2,Sachsen-Anhalt,costs,49.73
15087,costs_nursing_class_3,Sachsen-Anhalt,costs,61.36
15087,food,Sachsen-Anhalt,costs,16.53
15088,costs_nursing_class_1,Sachsen-Anhalt,costs,36.92
15088,costs_nursing_class_2,Sachsen-Anhalt,costs,49.21
15088,costs_nursing_class_3,Sachsen-Anhalt,costs,59.86
15088,food,Sachsen-Anhalt,costs,16.61
15089,costs_nursing_class_1,Sachsen-Anhalt,costs,38.48
15089,costs_nursing_class_2,Sachsen-Anhalt,costs,50.21
15089,costs_nursing_class_3,Sachsen-Anhalt,costs,59.64
15089,food,Sachsen-Anhalt,costs,16.36
15090,costs_nursing_class_1,Sachsen-Anhalt,costs,38.99
15090,costs_nursing_class_2,Sachsen-Anhalt,costs,51.57
15090,costs_nursing_class_3,Sachsen-Anhalt,costs,61.51
15090,food,Sachsen-Anhalt,costs,16.42
15091,costs_nursing_class_1,Sachsen-Anhalt,costs,39.82
15091,costs_nursing_class_2,Sachsen-Anhalt,costs,52.4
15091,costs_nursing_class_3,Sachsen-Anhalt,costs,63.34
15091,food,Sachsen-Anhalt,costs,16.66
15001,1-bed,Sachsen-Anhalt,beds,758.0
15001,2-bed,Sachsen-Anhalt,beds,481.0
15001,3-bed,Sachsen-Anhalt,beds,43.0
15001,4-bed,Sachsen-Anhalt,beds,0.0
15002,1-bed,Sachsen-Anhalt,beds,1808.0
15002,2-bed,Sachsen-Anhalt,beds,1150.0
15002,3-bed,Sachsen-Anhalt,beds,27.0
15002,4-bed,Sachsen-Anhalt,beds,0.0
15003,1-bed,Sachsen-Anhalt,beds,1715.0
15003,2-bed,Sachsen-Anhalt,beds,1265.0
15003,3-bed,Sachsen-Anhalt,beds,0.0
15003,4-bed,Sachsen-Anhalt,beds,0.0
15081,1-bed,Sachsen-Anhalt,beds,620.0
15081,2-bed,Sachsen-Anhalt,beds,414.0
15081,3-bed,Sachsen-Anhalt,beds,0.0
15081,4-bed,Sachsen-Anhalt,beds,0.0
15082,1-bed,Sachsen-Anhalt,beds,1087.0
15082,2-bed,Sachsen-Anhalt,beds,838.0
15082,3-bed,Sachsen-Anhalt,beds,16.0
15082,4-bed,Sachsen-Anhalt,beds,0.0
15083,1-bed,Sachsen-Anhalt,beds,1178.0
15083,2-bed,Sachsen-Anhalt,beds,1014.0
15083,3-bed,Sachsen-Anhalt,beds,36.0
15083,4-bed,Sachsen-Anhalt,beds,4.0
15084,1-bed,Sachsen-Anhalt,beds,1471.0
15084,2-bed,Sachsen-Anhalt,beds,1175.0
15084,3-bed,Sachsen-Anhalt,beds,36.0
15084,4-bed,Sachsen-Anhalt,beds,0.0
15085,1-bed,Sachsen-Anhalt,beds,2269.0
15085,2-bed,Sachsen-Anhalt,beds,1436.0
15085,3-bed,Sachsen-Anhalt,beds,19.0
15085,4-bed,Sachsen-Anhalt,beds,0.0
15086,1-bed,Sachsen-Anhalt,beds,894.0
15086,2-bed,Sachsen-Anhalt,beds,623.0
15086,3-bed,Sachsen-Anhalt,beds,9.0
15086,4-bed,Sachsen-Anhalt,beds,0.0
15087,1-bed,Sachsen-Anhalt,beds,1031.0
15087,2-bed,Sachsen-Anhalt,beds,757.0
15087,3-bed,Sachsen-Anhalt,beds,9.0
15087,4-bed,Sachsen-Anhalt,beds,7.0
15088,1-bed,Sachsen-Anhalt,beds,866.0
15088,2-bed,Sachsen-Anhalt,beds,683.0
15088,3-bed,Sachsen-Anhalt,beds,0.0
15088,4-bed,Sachsen-Anhalt,beds,0.0
15089,1-bed,Sachsen-Anhalt,beds,1783.0
15089,2-bed,Sachsen-Anhalt,beds,1302.0
15089,3-bed,Sachsen-Anhalt,beds,39.0
15089,4-bed,Sachsen-Anhalt,beds,0.0
15090,1-bed,Sachsen-Anhalt,beds,822.0
15090,2-bed,Sachsen-Anhalt,beds,812.0
15090,3-bed,Sachsen-Anhalt,beds,0.0
15090,4-bed,Sachsen-Anhalt,beds,0.0
15091,1-bed,Sachsen-Anhalt,beds,976.0
15091,2-bed,Sachsen-Anhalt,beds,462.0
15091,3-bed,Sachsen-Anhalt,beds,0.0
15091,4-bed,Sachsen-Anhalt,beds,0.0
15001,total_personnel,Sachsen-Anhalt,personal,786.0
15001,nursing_and_care,Sachsen-Anhalt,personal,552.0
15001,social_care,Sachsen-Anhalt,personal,42.0
15001,other_care,Sachsen-Anhalt,personal,29.0
15001,fully_employed,Sachsen-Anhalt,personal,323.0
15001,part-time,Sachsen-Anhalt,personal,433.0
15002,total_personnel,Sachsen-Anhalt,personal,1914.0
15002,nursing_and_care,Sachsen-Anhalt,personal,1491.0
15002,social_care,Sachsen-Anhalt,personal,75.0
15002,other_care,Sachsen-Anhalt,personal,95.0
15002,fully_employed,Sachsen-Anhalt,personal,716.0
15002,part-time,Sachsen-Anhalt,personal,1055.0
15003,total_personnel,Sachsen-Anhalt,personal,1826.0
15003,nursing_and_care,Sachsen-Anhalt,personal,1365.0
15003,social_care,Sachsen-Anhalt,personal,77.0
15003,other_care,Sachsen-Anhalt,personal,94.0
15003,fully_employed,Sachsen-Anhalt,personal,578.0
15003,part-time,Sachsen-Anhalt,personal,1119.0
15081,total_personnel,Sachsen-Anhalt,personal,713.0
15081,nursing_and_care,Sachsen-Anhalt,personal,491.0
15081,social_care,Sachsen-Anhalt,personal,36.0
15081,other_care,Sachsen-Anhalt,personal,33.0
15081,fully_employed,Sachsen-Anhalt,personal,178.0
15081,part-time,Sachsen-Anhalt,personal,497.0
15082,total_personnel,Sachsen-Anhalt,personal,1339.0
15082,nursing_and_care,Sachsen-Anhalt,personal,941.0
15082,social_care,Sachsen-Anhalt,personal,53.0
15082,other_care,Sachsen-Anhalt,personal,59.0
15082,fully_employed,Sachsen-Anhalt,personal,437.0
15082,part-time,Sachsen-Anhalt,personal,821.0
15083,total_personnel,Sachsen-Anhalt,personal,1471.0
15083,nursing_and_care,Sachsen-Anhalt,personal,1041.0
15083,social_care,Sachsen-Anhalt,personal,62.0
15083,other_care,Sachsen-Anhalt,personal,59.0
15083,fully_employed,Sachsen-Anhalt,personal,447.0
15083,part-time,Sachsen-Anhalt,personal,953.0
15084,total_personnel,Sachsen-Anhalt,personal,1813.0
15084,nursing_and_care,Sachsen-Anhalt,personal,1384.0
15084,social_care,Sachsen-Anhalt,personal,78.0
15084,other_care,Sachsen-Anhalt,personal,106.0
15084,fully_employed,Sachsen-Anhalt,personal,426.0
15084,part-time,Sachsen-Anhalt,personal,1242.0
15085,total_personnel,Sachsen-Anhalt,personal,2573.0
15085,nursing_and_care,Sachsen-Anhalt,personal,1726.0
15085,social_care,Sachsen-Anhalt,personal,118.0
15085,other_care,Sachsen-Anhalt,personal,117.0
15085,fully_employed,Sachsen-Anhalt,personal,675.0
15085,part-time,Sachsen-Anhalt,personal,1783.0
15086,total_personnel,Sachsen-Anhalt,personal,1046.0
15086,nursing_and_care,Sachsen-Anhalt,personal,743.0
15086,social_care,Sachsen-Anhalt,personal,42.0
15086,other_care,Sachsen-Anhalt,personal,41.0
15086,fully_employed,Sachsen-Anhalt,personal,300.0
15086,part-time,Sachsen-Anhalt,personal,669.0
15087,total_personnel,Sachsen-Anhalt,personal,1298.0
15087,nursing_and_care,Sachsen-Anhalt,personal,910.0
15087,social_care,Sachsen-Anhalt,personal,55.0
15087,other_care,Sachsen-Anhalt,personal,61.0
15087,fully_employed,Sachsen-Anhalt,personal,234.0
15087,part-time,Sachsen-Anhalt,personal,985.0
15088,total_personnel,Sachsen-Anhalt,personal,1082.0
15088,nursing_and_care,Sachsen-Anhalt,personal,802.0
15088,social_care,Sachsen-Anhalt,personal,43.0
15088,other_care,Sachsen-Anhalt,personal,46.0
15088,fully_employed,Sachsen-Anhalt,personal,277.0
15088,part-time,Sachsen-Anhalt,personal,716.0
15089,total_personnel,Sachsen-Anhalt,personal,2238.0
15089,nursing_and_care,Sachsen-Anhalt,personal,1495.0
15089,social_care,Sachsen-Anhalt,personal,78.0
15089,other_care,Sachsen-Anhalt,personal,85.0
15089,fully_employed,Sachsen-Anhalt,personal,586.0
15089,part-time,Sachsen-Anhalt,personal,1507.0
15090,total_personnel,Sachsen-Anhalt,personal,1011.0
15090,nursing_and_care,Sachsen-Anhalt,personal,728.0
15090,social_care,Sachsen-Anhalt,personal,34.0
15090,other_care,Sachsen-Anhalt,personal,53.0
15090,fully_employed,Sachsen-Anhalt,personal,251.0
15090,part-time,Sachsen-Anhalt,personal,710.0
15091,total_personnel,Sachsen-Anhalt,personal,961.0
15091,nursing_and_care,Sachsen-Anhalt,personal,718.0
15091,social_care,Sachsen-Anhalt,personal,39.0
15091,other_care,Sachsen-Anhalt,personal,57.0
15091,fully_employed,Sachsen-Anhalt,personal,162.0
15091,part-time,Sachsen-Anhalt,personal,745.0
15001,recipients_nursing_class_1,Sachsen-Anhalt,recipients,438.0
15001,recipients_nursing_class_2,Sachsen-Anhalt,recipients,476.0
15001,recipients_nursing_class_3,Sachsen-Anhalt,recipients,163.0
15001,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,21.0
15002,recipients_nursing_class_1,Sachsen-Anhalt,recipients,848.0
15002,recipients_nursing_class_2,Sachsen-Anhalt,recipients,1401.0
15002,recipients_nursing_class_3,Sachsen-Anhalt,recipients,594.0
15002,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,18.0
15003,recipients_nursing_class_1,Sachsen-Anhalt,recipients,1003.0
15003,recipients_nursing_class_2,Sachsen-Anhalt,recipients,1209.0
15003,recipients_nursing_class_3,Sachsen-Anhalt,recipients,597.0
15003,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,45.0
15081,recipients_nursing_class_1,Sachsen-Anhalt,recipients,306.0
15081,recipients_nursing_class_2,Sachsen-Anhalt,recipients,466.0
15081,recipients_nursing_class_3,Sachsen-Anhalt,recipients,
15081,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,
15082,recipients_nursing_class_1,Sachsen-Anhalt,recipients,631.0
15082,recipients_nursing_class_2,Sachsen-Anhalt,recipients,878.0
15082,recipients_nursing_class_3,Sachsen-Anhalt,recipients,324.0
15082,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,9.0
15083,recipients_nursing_class_1,Sachsen-Anhalt,recipients,737.0
15083,recipients_nursing_class_2,Sachsen-Anhalt,recipients,902.0
15083,recipients_nursing_class_3,Sachsen-Anhalt,recipients,428.0
15083,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,24.0
15084,recipients_nursing_class_1,Sachsen-Anhalt,recipients,791.0
15084,recipients_nursing_class_2,Sachsen-Anhalt,recipients,1339.0
15084,recipients_nursing_class_3,Sachsen-Anhalt,recipients,486.0
15084,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,20.0
15085,recipients_nursing_class_1,Sachsen-Anhalt,recipients,1274.0
15085,recipients_nursing_class_2,Sachsen-Anhalt,recipients,1595.0
15085,recipients_nursing_class_3,Sachsen-Anhalt,recipients,643.0
15085,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,23.0
15086,recipients_nursing_class_1,Sachsen-Anhalt,recipients,474.0
15086,recipients_nursing_class_2,Sachsen-Anhalt,recipients,659.0
15086,recipients_nursing_class_3,Sachsen-Anhalt,recipients,
15086,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,
15087,recipients_nursing_class_1,Sachsen-Anhalt,recipients,509.0
15087,recipients_nursing_class_2,Sachsen-Anhalt,recipients,833.0
15087,recipients_nursing_class_3,Sachsen-Anhalt,recipients,347.0
15087,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,50.0
15088,recipients_nursing_class_1,Sachsen-Anhalt,recipients,472.0
15088,recipients_nursing_class_2,Sachsen-Anhalt,recipients,716.0
15088,recipients_nursing_class_3,Sachsen-Anhalt,recipients,273.0
15088,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,8.0
15089,recipients_nursing_class_1,Sachsen-Anhalt,recipients,1048.0
15089,recipients_nursing_class_2,Sachsen-Anhalt,recipients,1282.0
15089,recipients_nursing_class_3,Sachsen-Anhalt,recipients,508.0
15089,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,36.0
15090,recipients_nursing_class_1,Sachsen-Anhalt,recipients,524.0
15090,recipients_nursing_class_2,Sachsen-Anhalt,recipients,648.0
15090,recipients_nursing_class_3,Sachsen-Anhalt,recipients,289.0
15090,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,38.0
15091,recipients_nursing_class_1,Sachsen-Anhalt,recipients,477.0
15091,recipients_nursing_class_2,Sachsen-Anhalt,recipients,608.0
15091,recipients_nursing_class_3,Sachsen-Anhalt,recipients,265.0
15091,recipients_nursing_class_unknown,Sachsen-Anhalt,recipients,6.0
14511,costs_nursing_class_3,Sachsen,costs,65.28
14511,costs_nursing_class_2,Sachsen,costs,49.03
14511,food,Sachsen,costs,15.24
14511,costs_nursing_class_1,Sachsen,costs,37.42
14521,costs_nursing_class_3,Sachsen,costs,65.36
14521,costs_nursing_class_2,Sachsen,costs,48.74
14521,food,Sachsen,costs,15.55
14521,costs_nursing_class_1,Sachsen,costs,36.88
14522,costs_nursing_class_3,Sachsen,costs,64.92
14522,costs_nursing_class_2,Sachsen,costs,48.17
14522,food,Sachsen,costs,15.24
14522,costs_nursing_class_1,Sachsen,costs,36.67
14523,costs_nursing_class_3,Sachsen,costs,64.99
14523,costs_nursing_class_2,Sachsen,costs,48.38
14523,food,Sachsen,costs,15.32
14523,costs_nursing_class_1,Sachsen,costs,36.66
14524,costs_nursing_class_3,Sachsen,costs,64.26
14524,costs_nursing_class_2,Sachsen,costs,48.06
14524,food,Sachsen,costs,15.22
14524,costs_nursing_class_1,Sachsen,costs,37.08
14612,costs_nursing_class_3,Sachsen,costs,66.01
14612,costs_nursing_class_2,Sachsen,costs,49.13
14612,food,Sachsen,costs,15.06
14612,costs_nursing_class_1,Sachsen,costs,37.59
14625,costs_nursing_class_3,Sachsen,costs,72.34
14625,costs_nursing_class_2,Sachsen,costs,52.22
14625,food,Sachsen,costs,16.28
14625,costs_nursing_class_1,Sachsen,costs,39.52
14626,costs_nursing_class_3,Sachsen,costs,67.68
14626,costs_nursing_class_2,Sachsen,costs,49.86
14626,food,Sachsen,costs,16.14
14626,costs_nursing_class_1,Sachsen,costs,37.22
14627,costs_nursing_class_3,Sachsen,costs,66.64
14627,costs_nursing_class_2,Sachsen,costs,49.03
14627,food,Sachsen,costs,16.14
14627,costs_nursing_class_1,Sachsen,costs,37.79
14628,costs_nursing_class_3,Sachsen,costs,65.65
14628,costs_nursing_class_2,Sachsen,costs,48.46
14628,food,Sachsen,costs,15.65
14628,costs_nursing_class_1,Sachsen,costs,36.63
14713,costs_nursing_class_3,Sachsen,costs,64.64
14713,costs_nursing_class_2,Sachsen,costs,48.12
14713,food,Sachsen,costs,14.73
14713,costs_nursing_class_1,Sachsen,costs,36.97
14729,costs_nursing_class_3,Sachsen,costs,67.37
14729,costs_nursing_class_2,Sachsen,costs,50.32
14729,food,Sachsen,costs,15.64
14729,costs_nursing_class_1,Sachsen,costs,38.5
14730,costs_nursing_class_3,Sachsen,costs,64.67
14730,costs_nursing_class_2,Sachsen,costs,48.28
14730,food,Sachsen,costs,15.3
14730,costs_nursing_class_1,Sachsen,costs,36.85
14511,4-bed,Sachsen,beds,0.0
14511,3-bed,Sachsen,beds,0.0
14511,1-bed,Sachsen,beds,1938.0
14511,2-bed,Sachsen,beds,1280.0
14521,4-bed,Sachsen,beds,0.0
14521,3-bed,Sachsen,beds,32.0
14521,1-bed,Sachsen,beds,2475.0
14521,2-bed,Sachsen,beds,1480.0
14522,4-bed,Sachsen,beds,0.0
14522,3-bed,Sachsen,beds,6.0
14522,1-bed,Sachsen,beds,2394.0
14522,2-bed,Sachsen,beds,1331.0
14523,4-bed,Sachsen,beds,0.0
14523,3-bed,Sachsen,beds,0.0
14523,1-bed,Sachsen,beds,2081.0
14523,2-bed,Sachsen,beds,1144.0
14524,4-bed,Sachsen,beds,0.0
14524,3-bed,Sachsen,beds,15.0
14524,1-bed,Sachsen,beds,2337.0
14524,2-bed,Sachsen,beds,2342.0
14612,4-bed,Sachsen,beds,0.0
14612,3-bed,Sachsen,beds,0.0
14612,1-bed,Sachsen,beds,3184.0
14612,2-bed,Sachsen,beds,2361.0
14625,4-bed,Sachsen,beds,0.0
14625,3-bed,Sachsen,beds,0.0
14625,1-bed,Sachsen,beds,2041.0
14625,2-bed,Sachsen,beds,1411.0
14626,4-bed,Sachsen,beds,0.0
14626,3-bed,Sachsen,beds,0.0
14626,1-bed,Sachsen,beds,2252.0
14626,2-bed,Sachsen,beds,1362.0
14627,4-bed,Sachsen,beds,0.0
14627,3-bed,Sachsen,beds,12.0
14627,1-bed,Sachsen,beds,1669.0
14627,2-bed,Sachsen,beds,878.0
14628,4-bed,Sachsen,beds,0.0
14628,3-bed,Sachsen,beds,0.0
14628,1-bed,Sachsen,beds,2047.0
14628,2-bed,Sachsen,beds,1128.0
14713,4-bed,Sachsen,beds,0.0
14713,3-bed,Sachsen,beds,0.0
14713,1-bed,Sachsen,beds,3549.0
14713,2-bed,Sachsen,beds,2498.0
14729,4-bed,Sachsen,beds,0.0
14729,3-bed,Sachsen,beds,0.0
14729,1-bed,Sachsen,beds,1956.0
14729,2-bed,Sachsen,beds,1030.0
14730,4-bed,Sachsen,beds,0.0
14730,3-bed,Sachsen,beds,0.0
14730,1-bed,Sachsen,beds,1483.0
14730,2-bed,Sachsen,beds,809.0
14511,total_personnel,Sachsen,personal,2294.0
14511,nursing_and_care,Sachsen,personal,1599.0
14511,social_care,Sachsen,personal,96.0
14511,other_care,Sachsen,personal,104.0
14511,fully_employed,Sachsen,personal,436.0
14511,part-time,Sachsen,personal,1674.0
14521,total_personnel,Sachsen,personal,3143.0
14521,nursing_and_care,Sachsen,personal,2018.0
14521,social_care,Sachsen,personal,146.0
14521,other_care,Sachsen,personal,168.0
14521,fully_employed,Sachsen,personal,443.0
14521,part-time,Sachsen,personal,2451.0
14522,total_personnel,Sachsen,personal,2821.0
14522,nursing_and_care,Sachsen,personal,1965.0
14522,social_care,Sachsen,personal,98.0
14522,other_care,Sachsen,personal,141.0
14522,fully_employed,Sachsen,personal,520.0
14522,part-time,Sachsen,personal,2102.0
14523,total_personnel,Sachsen,personal,2363.0
14523,nursing_and_care,Sachsen,personal,1620.0
14523,social_care,Sachsen,personal,157.0
14523,other_care,Sachsen,personal,108.0
14523,fully_employed,Sachsen,personal,363.0
14523,part-time,Sachsen,personal,1812.0
14524,total_personnel,Sachsen,personal,3070.0
14524,nursing_and_care,Sachsen,personal,2203.0
14524,social_care,Sachsen,personal,119.0
14524,other_care,Sachsen,personal,187.0
14524,fully_employed,Sachsen,personal,774.0
14524,part-time,Sachsen,personal,2043.0
14612,total_personnel,Sachsen,personal,3780.0
14612,nursing_and_care,Sachsen,personal,2773.0
14612,social_care,Sachsen,personal,188.0
14612,other_care,Sachsen,personal,195.0
14612,fully_employed,Sachsen,personal,967.0
14612,part-time,Sachsen,personal,2490.0
14625,total_personnel,Sachsen,personal,2714.0
14625,nursing_and_care,Sachsen,personal,1843.0
14625,social_care,Sachsen,personal,134.0
14625,other_care,Sachsen,personal,115.0
14625,fully_employed,Sachsen,personal,425.0
14625,part-time,Sachsen,personal,2094.0
14626,total_personnel,Sachsen,personal,2735.0
14626,nursing_and_care,Sachsen,personal,1953.0
14626,social_care,Sachsen,personal,93.0
14626,other_care,Sachsen,personal,165.0
14626,fully_employed,Sachsen,personal,602.0
14626,part-time,Sachsen,personal,1928.0
14627,total_personnel,Sachsen,personal,1983.0
14627,nursing_and_care,Sachsen,personal,1347.0
14627,social_care,Sachsen,personal,83.0
14627,other_care,Sachsen,personal,108.0
14627,fully_employed,Sachsen,personal,401.0
14627,part-time,Sachsen,personal,1453.0
14628,total_personnel,Sachsen,personal,2262.0
14628,nursing_and_care,Sachsen,personal,1594.0
14628,social_care,Sachsen,personal,83.0
14628,other_care,Sachsen,personal,140.0
14628,fully_employed,Sachsen,personal,563.0
14628,part-time,Sachsen,personal,1551.0
14713,total_personnel,Sachsen,personal,3815.0
14713,nursing_and_care,Sachsen,personal,2674.0
14713,social_care,Sachsen,personal,131.0
14713,other_care,Sachsen,personal,200.0
14713,fully_employed,Sachsen,personal,1066.0
14713,part-time,Sachsen,personal,2428.0
14729,total_personnel,Sachsen,personal,2146.0
14729,nursing_and_care,Sachsen,personal,1471.0
14729,social_care,Sachsen,personal,84.0
14729,other_care,Sachsen,personal,121.0
14729,fully_employed,Sachsen,personal,491.0
14729,part-time,Sachsen,personal,1491.0
14730,total_personnel,Sachsen,personal,1871.0
14730,nursing_and_care,Sachsen,personal,1275.0
14730,social_care,Sachsen,personal,98.0
14730,other_care,Sachsen,personal,86.0
14730,fully_employed,Sachsen,personal,461.0
14730,part-time,Sachsen,personal,1268.0
14511,recipients_nursing_class_1,Sachsen,recipients,1079.0
14511,recipients_nursing_class_2,Sachsen,recipients,1491.0
14511,recipients_nursing_class_3,Sachsen,recipients,503.0
14511,recipients_nursing_class_unknown,Sachsen,recipients,9.0
14521,recipients_nursing_class_1,Sachsen,recipients,1242.0
14521,recipients_nursing_class_2,Sachsen,recipients,1757.0
14521,recipients_nursing_class_3,Sachsen,recipients,819.0
14521,recipients_nursing_class_unknown,Sachsen,recipients,13.0
14522,recipients_nursing_class_1,Sachsen,recipients,1108.0
14522,recipients_nursing_class_2,Sachsen,recipients,1715.0
14522,recipients_nursing_class_3,Sachsen,recipients,800.0
14522,recipients_nursing_class_unknown,Sachsen,recipients,14.0
14523,recipients_nursing_class_1,Sachsen,recipients,1177.0
14523,recipients_nursing_class_2,Sachsen,recipients,1334.0
14523,recipients_nursing_class_3,Sachsen,recipients,547.0
14523,recipients_nursing_class_unknown,Sachsen,recipients,30.0
14524,recipients_nursing_class_1,Sachsen,recipients,1677.0
